"ID","Odds","Entries","Clutches","Kills.mean","Kills.sd","Assists.mean","Assists.sd","HS.mean","Flashes.sd","Deaths.mean","Deaths.sd","KAST.mean","KAST.sd","K.D.Diff.mean","K.D.Diff.sd","ADR.mean","ADR.sd","FK.Diff.mean","FK.Diff.sd","Rating.mean","Rating.sd","KDA.mean","KDA.sd","HSpc.mean","HSpc.sd","Outcome","Team.1","Team.2"
2313998,-0.0342857142857143,0.690428571428571,-0.452428571428572,2.42385714285714,0.986714285714286,1.69528571428571,0.444428571428571,1.10957142857143,0.748857142857143,-1.17614285714286,0.0657142857142854,0.0557142857142857,-0.0285714285714286,3.6,0.508142857142857,4.93957142857143,1.55128571428572,0.128571428571429,-0.0495714285714284,0.157857142857143,0.003,0.301428571428571,-0.0765714285714286,-0.01,0.00257142857142859,"2","Astralis","fnatic"
2313999,0.568571428571429,-1.119,-1.33328571428571,-0.0238571428571426,1.73042857142857,-0.614285714285715,-0.782428571428571,0.438142857142855,-0.326142857142857,-0.314285714285713,0.0785714285714285,0.0182857142857142,-0.0128571428571429,0.290571428571428,1.77342857142857,-1.56657142857142,4.403,-0.371428571428571,0.289285714285714,-0.00142857142857156,0.0602857142857143,-0.0668571428571427,0.0715714285714286,0.0167142857142857,0.0165714285714286,"2","Natus Vincere","Astralis"
2314000,-0.527142857142857,-1.14271428571429,-1.59528571428571,-1.77614285714286,-2.60228571428572,0.0904285714285713,-0.628428571428571,-1.77128571428571,0.139428571428571,-4.15242857142857,-0.04,0.0114285714285715,-0.0111428571428571,2.37614285714286,-3.26742857142857,0.921000000000006,-2.95828571428572,0.209571428571429,0.132714285714286,0.0914285714285716,-0.0728571428571428,0.245142857142857,0.0128571428571428,-0.0232857142857143,-0.0117142857142857,"1","Astralis","Natus Vincere"
2314001,1.00857142857143,-0.309571428571429,0.452428571428572,-1.41428571428571,-0.404571428571428,0.128571428571429,0.431428571428571,-1.53328571428571,-0.184857142857143,3.09042857142857,-0.215714285714286,-0.0610000000000001,0.001,-4.50471428571429,-0.774,-10.1414285714286,-3.93785714285714,-0.395285714285714,0.0901428571428573,-0.214714285714286,-0.0702857142857143,-0.586857142857143,-0.268857142857143,-0.0451428571428572,0.0241428571428571,"2","Heroic","FaZe"
2314005,0.344285714285714,0.261857142857142,0.476142857142857,4.29528571428572,0.311857142857143,0.995285714285714,0.595857142857143,2.35714285714286,0.383714285714286,5.33814285714286,0.145285714285714,-0.0238571428571428,-0.0171428571428571,-1.04285714285714,-0.0575714285714293,-2.38,-0.325285714285714,-1.30957142857143,-0.233571428571429,-0.0705714285714285,-0.0412857142857143,-0.207,-0.143571428571429,0.0214285714285714,0.0314285714285714,"1","Envy","mousesports"
2314006,-0.342857142857143,-2.33328571428571,-1.16671428571429,-0.790428571428571,0.995,-0.481,0.510142857142857,-0.504714285714286,0.310142857142857,0.442857142857143,0.435857142857143,-0.0379999999999999,0.000571428571428584,-1.23342857142857,1.09828571428571,-5.11242857142857,1.25228571428571,-1.14285714285714,0.591714285714286,-0.0835714285714284,0.031,-0.00600000000000001,0.138714285714286,0.00771428571428567,0.0117142857142857,"1","mousesports","Envy"
2314009,-0.26,-0.214285714285714,-0.357142857142857,-2.17142857142857,0.494428571428572,0.114285714285714,-0.276285714285714,-1.32857142857143,0.202571428571428,-0.357142857142858,-0.251714285714286,-0.0284285714285715,-0.00814285714285713,-1.81428571428571,0.505857142857143,1.44571428571427,1.10385714285714,0.4,-0.125857142857143,-0.0337142857142858,0.0211428571428572,-0.0365714285714287,0.0117142857142857,-0.0245714285714286,0.017,"2","fnatic","North"
2314010,-0.217142857142857,-1.73814285714286,-0.428571428571429,-2.1,0.0280000000000005,0.133285714285714,-0.223857142857143,-0.785714285714286,0.464142857142857,1.16185714285714,-0.349285714285714,-0.0495714285714286,-0.0152857142857143,-3.26185714285714,-0.841714285714286,-9.28,-1.16914285714286,-0.557142857142857,0.129571428571428,-0.152428571428571,-0.0322857142857143,-0.341857142857143,-0.193571428571429,0.0121428571428571,-0.0314285714285714,"1","North","fnatic"
2314012,1.54571428571429,-0.785714285714285,0.857142857142857,-0.828571428571429,1.15685714285714,-1.22857142857143,-0.133571428571428,0.542857142857143,-0.350571428571429,4.65714285714285,-0.275714285714286,-0.116428571428571,0.025,-5.48571428571429,1.04342857142857,-9.45714285714284,3.803,-0.8,0.0342857142857143,-0.263857142857143,0.0447142857142857,-0.808714285714286,-0.181428571428571,0.0582857142857143,-0.0282857142857143,"2","GODSENT","FaZe"
2314014,0.977142857142857,-4.35714285714286,0.142857142857143,-6.04285714285714,-1.81442857142857,-0.642857142857143,0.207571428571428,-3.9,-0.285857142857143,-0.757142857142858,-0.780714285714286,-0.107,0.02,-5.28571428571429,-2.80857142857143,-11.2171428571429,-6.48771428571428,-0.9,-0.188714285714286,-0.259571428571429,-0.0894285714285714,-0.435714285714286,-0.338285714285714,-0.0630000000000001,-0.00614285714285714,"2","Heroic","G2"
2314015,-0.381428571428571,-0.809571428571427,0.119,0.823857142857143,0.0771428571428574,-0.157142857142857,-0.565857142857143,0.361857142857144,-0.150285714285714,0.438000000000002,0.132428571428572,0.0212857142857144,-0.0394285714285714,0.385714285714286,0.153571428571428,3.53,-0.987714285714286,-0.281,0.435428571428571,0.0395714285714286,0.00871428571428573,0.0132857142857143,-0.0291428571428571,0.000428571428571445,-0.00600000000000001,"2","Natus Vincere","North"
2314016,0.0457142857142856,-1.33328571428571,-1.47628571428571,-2.00942857142857,-1.84071428571429,1.18085714285714,-0.191,-1.95228571428571,0.193142857142857,-0.290571428571429,-0.473285714285714,-0.0135714285714286,-0.0215714285714286,-1.719,-2.97842857142857,-5.10714285714286,-2.14142857142857,-0.214285714285714,-0.680571428571429,-0.0717142857142857,-0.099,-0.0591428571428572,-0.0991428571428571,-0.0254285714285714,-0.0192857142857143,"2","North","Natus Vincere"
2314019,-1.10142857142857,0.809571428571429,-0.857142857142857,0.900000000000002,-0.989428571428571,0.319,0.236571428571428,-0.161857142857142,-0.227,-0.633285714285716,-0.344714285714286,0.0505714285714286,-0.0241428571428571,1.53328571428571,-1.74842857142857,2.93671428571429,-2.41971428571429,0.181,0.0644285714285715,0.0914285714285713,-0.0878571428571428,0.122571428571429,-0.0652857142857143,-0.0401428571428571,-0.0142857142857143,"2","G2","BIG"
2314020,0.611428571428571,-6.26185714285714,0.0952857142857144,-6.28571428571429,-1.63814285714286,-0.676142857142857,-0.691142857142857,-2.82385714285714,-0.107142857142857,0.052428571428571,-0.838142857142857,-0.132,0.00442857142857142,-6.33814285714286,-1.77471428571429,-12.5324285714286,-1.15328571428571,-1.67614285714286,-0.0505714285714287,-0.291142857142857,-0.0221428571428571,-0.357285714285714,-0.0485714285714285,0.00357142857142856,0.0207142857142857,"2","BIG","G2"
2314024,-0.842857142857143,-1.16671428571428,-0.833285714285714,0.176142857142853,1.11142857142857,0.976142857142857,0.617571428571429,-0.357142857142858,0.319714285714286,0.928571428571427,-0.286857142857143,-0.0237142857142858,0.0144285714285714,-0.752428571428571,2.75171428571429,0.0767142857142744,3.35071428571429,-0.457142857142857,0.100714285714286,-0.0155714285714286,0.096,0.0962857142857143,0.227428571428571,-0.014,0.0147142857142857,"2","Astralis","HellRaisers"
2314025,-0.191428571428571,-1.19042857142857,-0.214285714285714,-3.119,-0.815857142857143,-0.923857142857142,0.429571428571428,-2.90471428571429,-0.178428571428571,-1.381,0.346571428571429,-0.0615714285714286,-0.00614285714285714,-1.73814285714286,-0.930857142857143,-5.85814285714285,-3.54285714285714,-0.114285714285714,0.344857142857143,-0.0977142857142859,-0.0177142857142857,0.00685714285714289,0.0357142857142857,-0.1,-0.0372857142857143,"2","Heroic","Envy"
2314027,1.3,-0.809428571428572,-1.19057142857143,-1.58085714285714,-1.35257142857143,-0.409571428571429,-0.686,-0.837999999999999,-0.054,-1.29528571428572,-0.282571428571428,-0.00085714285714289,0.00442857142857143,-0.285714285714286,-2.03514285714286,-2.08857142857143,4.18528571428572,0.0285714285714286,-0.262571428571429,0.00485714285714289,-0.0122857142857142,0.0155714285714286,0.00428571428571428,0.0174285714285713,-0.00442857142857142,"1","GODSENT","Natus Vincere"
2314028,-1.24714285714286,0.761857142857144,0.0475714285714286,2.30957142857143,1.72114285714286,0.228571428571429,-0.833285714285714,1.019,-0.379857142857143,1.79514285714286,0.170142857142857,0.00185714285714278,-6.93889390390723e-18,0.514285714285714,2.35928571428571,-0.204285714285703,4.49557142857143,-0.366714285714286,0.502714285714286,0.0432857142857144,0.0574285714285714,0.0171428571428571,0.0637142857142857,0.00128571428571428,-0.00214285714285714,"1","Natus Vincere","GODSENT"
2314033,-1.45857142857143,2.64285714285714,0.023857142857143,2.481,2.45742857142857,0.542857142857143,0.155428571428572,1.14757142857143,0.430571428571429,-3.9,-0.105857142857143,0.123857142857143,0.0158571428571428,6.381,1.91557142857143,11.8347142857143,7.28857142857143,1.32857142857143,0.00185714285714278,0.346142857142857,0.115285714285714,0.722428571428572,0.404,-0.0108571428571428,0.0144285714285714,"1","G2","GODSENT"
2314037,-0.745714285714286,-2.71428571428571,0.0714285714285714,-1.51428571428572,-0.912571428571428,-0.528571428571429,-0.244428571428571,0.5,0.391714285714286,-2.04285714285714,-0.254857142857143,0.000571428571428556,0.0212857142857143,0.528571428571428,-0.974428571428572,1.26714285714286,-1.40742857142857,-0.457142857142857,-0.173714285714285,0.0292857142857144,-0.001,0.143714285714286,0.118285714285714,0.033,0.0585714285714286,"2","FaZe","fnatic"
2314038,0.657142857142857,0.238142857142856,1.14285714285714,1.09528571428571,-0.850000000000001,0.8,0.626571428571429,0.352285714285713,0.203571428571429,1.66671428571428,0.00457142857142845,-0.00842857142857145,0.00685714285714285,-0.571428571428572,-0.639142857142858,1.83042857142857,-1.85085714285714,-0.133285714285714,0.395428571428571,-0.0315714285714286,-0.0214285714285714,-0.0777142857142856,-0.115571428571429,-0.0317142857142857,-0.0821428571428571,"1","fnatic","FaZe"
2314042,0.13,-3.73814285714286,-0.666714285714286,-3.34285714285715,-0.0717142857142861,-0.861857142857143,-0.657,-0.0190000000000001,0.213428571428572,-2.52857142857143,-0.0780000000000001,0.00885714285714279,-0.00342857142857143,-0.814285714285715,0.449857142857143,-6.44042857142857,0.305142857142856,-0.757142857142857,-0.226714285714286,-0.0505714285714285,-0.000714285714285723,-0.164285714285714,-0.0521428571428571,0.0712857142857143,0.0485714285714286,"2","Envy","Astralis"
2314043,-0.175714285714286,-3.47614285714286,-1.16671428571429,-5.40471428571429,-3.46642857142857,0.285714285714286,0.111142857142857,-2.90471428571428,0.581285714285714,-3.84285714285714,-0.280142857142857,-0.0164285714285715,-0.00885714285714286,-1.56185714285714,-4.00214285714286,-3.949,-6.10385714285714,-0.114285714285714,0.105714285714286,-0.0684285714285715,-0.118,-0.0188571428571429,-0.111571428571429,-0.012,-0.00185714285714286,"2","BIG","Natus Vincere"
2314047,-0.904285714285714,-3.14285714285714,-1.57142857142857,-4.11428571428571,-3.57757142857143,-0.685714285714286,-0.664285714285714,-1.85714285714286,0.187571428571429,-3.34285714285714,-0.672714285714286,-0.0535714285714286,-0.00785714285714285,-0.771428571428571,-4.33057142857143,-2.20285714285714,-6.17457142857143,-0.171428571428571,-0.458571428571429,-0.0591428571428572,-0.114,0.0549999999999999,-0.0917142857142857,0.0142857142857143,-0.00514285714285714,"1","FaZe","Natus Vincere"
2314048,-0.684285714285714,1.14285714285714,0.428571428571429,-0.142857142857142,-0.389285714285714,0.142857142857143,0.243857142857143,-0.0285714285714285,0.728857142857143,1.02857142857143,-0.179714285714286,-0.000428571428571445,0.00414285714285714,-1.17142857142857,-0.482285714285714,-2.92,-3.497,0.428571428571429,0.421,-0.0511428571428572,-0.0434285714285714,-0.121285714285714,-0.0144285714285715,-0.0125714285714286,0.0151428571428572,"2","G2","fnatic"
2314053,0.235714285714286,1.57142857142857,-0.571428571428571,1.71428571428572,0.733571428571429,-0.428571428571429,0.0755714285714286,0.571428571428571,-0.149571428571429,0.457142857142859,0.273285714285714,0.03,-0.005,1.25714285714286,0.548428571428571,-0.705714285714294,5.24442857142857,0.257142857142857,0.120285714285714,0.0548571428571427,0.0352857142857143,-0.0577142857142858,-0.0182857142857142,-0.00514285714285717,0.0502857142857143,"2","mousesports","Astralis"
2314054,0.762857142857143,-4.07142857142857,1.04771428571429,-2.94771428571429,-0.478142857142857,-0.447571428571429,-0.647714285714286,-1.25714285714286,-0.266285714285714,0.75242857142857,-0.263714285714286,-0.0348571428571428,0.0195714285714286,-3.69985714285714,-0.578142857142858,-5.41757142857143,1.88728571428571,-1.07614285714286,-0.359,-0.148714285714286,0.0158571428571428,-0.260428571428571,-0.073,0.00642857142857139,-0.00557142857142856,"1","Natus Vincere","FaZe"
2314055,0.434285714285714,0.381,0.0952857142857142,0.238142857142858,-0.635142857142857,-0.0285714285714285,0.553571428571429,-0.552428571428571,0.0111428571428571,-1.50471428571429,0.143285714285714,0.0461428571428572,-0.019,1.74285714285714,-0.472285714285714,3.41814285714285,-0.525571428571428,0.381,-1.09871428571429,0.0862857142857143,-0.00614285714285712,0.130857142857143,-0.00185714285714284,-0.0311428571428571,-0.0554285714285714,"1","fnatic","G2"
2314058,-0.221428571428571,-0.523857142857143,0.761857142857143,0.0571428571428569,0.166,0.409571428571429,-0.231571428571429,1.52385714285714,0.754,0.0571428571428569,0.240285714285714,0.00514285714285712,0.00185714285714286,-1.94289029309402e-16,0.460428571428571,-0.0732857142857171,1.48742857142857,-0.285714285714286,0.0950000000000002,0.0332857142857144,0.0212857142857143,0.0108571428571429,0.0305714285714285,0.0741428571428572,-0.0391428571428571,"1","Envy","NIP"
2314059,0.142857142857143,0.857142857142858,-0.214285714285714,-1.07142857142857,-1.64357142857143,0.214285714285714,0.663285714285714,-0.142857142857143,0.637714285714286,0.385714285714286,-0.332428571428572,0.00900000000000001,-0.0101428571428571,-1.45714285714286,-1.90528571428571,-0.112857142857138,-4.43357142857143,0.514285714285714,-0.0169999999999999,-0.0132857142857143,-0.0885714285714286,-0.0750000000000002,-0.0928571428571428,-0.0124285714285715,0.03,"2","BIG","North"
2314060,-0.264285714285714,-1.14285714285714,-1.14285714285714,-1.85714285714285,-0.901428571428571,-0.6,-0.111714285714286,-0.571428571428573,0.11,-1.48571428571428,-0.285428571428572,-0.018,-0.0111428571428571,-0.371428571428571,-1.26657142857143,-3.28571428571429,-1.77528571428571,-0.228571428571429,-0.974142857142857,-0.038,-0.0497142857142857,0.0371428571428571,0.0814285714285714,0.0215714285714285,0.0324285714285714,"2","Astralis","mousesports"
2314393,-1.55142857142857,4.78571428571429,-1.19042857142857,3.56185714285714,-0.077,0.604714285714286,0.447571428571429,1.69042857142857,-0.0284285714285715,-2.419,0.579571428571428,0.115857142857143,-0.000857142857142862,5.981,-0.364142857142856,10.5995714285714,2.44828571428571,1.67614285714286,-0.140285714285714,0.295285714285714,-0.00414285714285711,0.531714285714286,0.0727142857142857,-0.00971428571428568,-0.0185714285714286,"2","Cloud9","Luminosity"
2314394,-0.944285714285714,-0.428571428571429,-1.14285714285714,-2.54285714285714,0.502285714285714,-0.552428571428571,-0.0185714285714287,-1.019,0.464285714285714,-1.46671428571429,-0.0448571428571429,-0.0394285714285714,-0.02,-1.07614285714286,0.761571428571428,-3.21142857142857,0.312285714285714,0.285714285714286,-0.796428571428572,-0.0664285714285715,0.00185714285714286,-0.0657142857142858,0.0754285714285715,-0.00457142857142856,0.0125714285714286,"1","SK","Renegades"
2314403,-0.621428571428571,0.5,-0.404714285714286,0.804714285714283,-1.225,0.204714285714286,0.158142857142857,0.0904285714285713,0.0798571428571428,-1.00471428571429,-0.0684285714285713,0.0532857142857143,-0.0204285714285714,1.80957142857143,-1.88071428571429,5.65100000000001,-1.095,0.247571428571429,-0.0857142857142859,0.117857142857143,-0.0564285714285714,0.177142857142857,-0.0605714285714286,-0.0301428571428571,-0.0778571428571428,"1","CLG","Luminosity"
2314415,-0.424285714285714,0.833285714285715,-1.80957142857143,-1.04285714285714,-0.276571428571429,-0.419142857142857,-0.137857142857143,-0.195142857142859,0.201714285714286,-1.02385714285714,0.337714285714286,-0.0142857142857143,0.0175714285714286,-0.0190000000000001,-0.669142857142857,-0.362857142857152,2.21314285714286,0.561857142857143,-0.633285714285714,-0.00557142857142856,0.0112857142857143,0.00842857142857123,-0.0108571428571428,0.00257142857142861,0.0421428571428571,"1","Cloud9","Renegades"
2314419,0.23,-0.5,0.214285714285714,-2.74285714285714,-0.307428571428571,-1.94285714285714,-1.07771428571429,-0.757142857142856,-0.955571428571429,-3.91428571428571,-0.453,0.0177142857142857,-0.0298571428571429,1.17142857142857,0.221,0.510000000000005,-0.332000000000001,0.671428571428571,0.596285714285714,0.0682857142857142,0.0355714285714286,0.0148571428571429,0.0341428571428572,0.0165714285714286,0.00157142857142857,"2","OpTic","CLG"
2314423,0.724285714285714,-0.785714285714286,0.5,-1.35714285714286,-2.96128571428571,-0.328571428571429,0.288,-2.48571428571429,-0.122,2.62857142857143,-0.139714285714286,-0.0711428571428572,-0.021,-3.98571428571429,-2.994,-5.59571428571428,-8.168,-0.542857142857143,0.231714285714286,-0.148428571428571,-0.120857142857143,-0.286285714285714,-0.238142857142857,-0.066,-0.0461428571428572,"1","Immortals","Liquid"
2314425,-0.715714285714286,3.71428571428572,0.595285714285714,4.63814285714286,0.533571428571428,1.10471428571429,0.209714285714286,3.29528571428571,0.369571428571429,1.52857142857143,0.466857142857143,0.0921428571428572,-0.012,3.10957142857143,0.911142857142857,4.16428571428571,-6.11714285714286,0.581,-0.157285714285714,0.204714285714286,-0.0247142857142857,0.302,0.106857142857143,0.0487142857142857,-0.0204285714285714,"1","Liquid","Immortals"
2314506,-0.894285714285714,-1.28571428571429,0.938,-0.227714285714288,-1.41114285714286,0.172285714285715,-0.66,-0.291428571428572,-0.184857142857143,-1.08271428571429,-0.312285714285714,0.0237142857142857,-0.0135714285714286,0.855285714285714,-1.29814285714286,4.36028571428571,-3.64442857142857,-0.158857142857143,-0.0701428571428568,0.0802857142857143,-0.0562857142857143,0.103142857142857,-0.0635714285714286,0.0102857142857143,-0.0454285714285714,"1","Astralis","Liquid"
2314508,-1.05571428571429,0.0714285714285712,-0.5,-0.233285714285714,-0.105857142857142,1.462,-0.0944285714285715,0.485714285714285,-0.00671428571428589,0.0952857142857155,-0.333714285714286,0.00328571428571434,-0.00642857142857142,-0.328571428571429,-0.618428571428572,-0.694714285714284,-1.51114285714286,0.062,0.346714285714286,0.00642857142857145,-0.0458571428571428,0.026,-0.0844285714285714,0.0221428571428571,-0.0314285714285714,"1","Astralis","Heroic"
2314760,0.272857142857143,3.02385714285714,-0.642857142857143,0.204714285714285,0.346857142857143,-0.361857142857144,0.224428571428571,-0.0618571428571419,0.196142857142857,-2.86185714285714,0.297714285714286,0.0637142857142857,-0.00414285714285714,3.06671428571429,-0.377285714285715,3.09471428571429,2.83628571428572,1.44757142857143,0.110714285714286,0.173428571428571,0.0131428571428572,0.423,0.286428571428571,-0.0171428571428572,0.0568571428571429,"1","Cloud9","Natus Vincere"
2314791,-0.131428571428571,0.571428571428571,-0.809571428571429,0.752285714285716,0.547571428571429,0.857142857142858,0.245,0.723714285714285,0.715428571428571,1.20957142857143,0.421428571428571,-0.0204285714285715,0.000857142857142862,-0.457142857142857,0.369857142857143,-2.71057142857143,1.29985714285714,-0.2,-0.301,-0.0699999999999998,-0.0141428571428571,0.080857142857143,0.240857142857143,0.0181428571428572,0.00842857142857142,"2","Cloud9","OpTic"
2315519,0.161428571428571,1.57142857142857,-0.928571428571429,1.04285714285714,0.868571428571428,0.557142857142857,0.128142857142857,0.414285714285715,0.103857142857143,4.9,-0.221857142857143,-0.0784285714285714,0.00457142857142857,-3.85714285714286,1.07114285714286,-9.25428571428571,1.502,-0.342857142857143,0.252,-0.203,0.0125714285714286,-0.503,-0.0728571428571428,0.0125714285714286,-0.0221428571428571,"2","G2","Cloud9"
2315520,-0.238571428571429,-0.5,-0.5,1.3,1.15557142857143,1.4,0.263571428571428,0.5,0.796142857142857,-0.557142857142857,0.150857142857143,0.0247142857142857,-0.0204285714285714,1.85714285714286,0.699428571428572,2.52428571428571,3.48042857142857,-0.214285714285714,0.221142857142857,0.0842857142857143,0.0221428571428571,0.173428571428571,-0.0774285714285714,-0.00800000000000001,-0.00728571428571428,"1","Astralis","fnatic"
2315522,0.715714285714286,-4,-0.0714285714285714,-6.9,-1.23585714285714,-1.61428571428571,-0.284571428571429,-3.38571428571429,-0.404571428571429,-2.51428571428571,-0.669142857142857,-0.0788571428571428,0.0122857142857143,-4.38571428571429,-1.516,-8.24714285714286,-3.77542857142857,-0.257142857142857,0.22,-0.198857142857143,-0.03,-0.290142857142857,-0.102571428571429,-0.0221428571428571,0.00557142857142856,"2","Heroic","North"
2315610,-1.03571428571429,1.21442857142857,-0.404714285714286,0.70485714285714,1.44057142857143,-0.161857142857143,0.0384285714285715,1.29528571428571,-0.399428571428571,-1.90471428571428,-0.0185714285714287,0.076,-0.0201428571428571,2.60957142857143,0.762142857142857,6.80057142857143,6.599,0.714428571428571,0.376857142857143,0.217857142857143,0.0741428571428571,0.363571428571429,0.210428571428572,0.0341428571428571,-0.011,"1","FaZe","Heroic"
2315616,-0.0357142857142856,-2.21428571428571,0.290428571428571,-2.28757142857143,-1.10342857142857,-1.05442857142857,-0.0268571428571427,-2.28557142857143,-0.424714285714286,0.0400000000000027,0.159285714285714,-0.0441428571428572,-0.00542857142857144,-2.32771428571429,-0.97,-5.27985714285714,-5.68814285714286,-0.722714285714286,0.267142857142857,-0.123285714285714,-0.0667142857142857,-0.190142857142857,-0.0455714285714285,-0.0778571428571428,-0.00728571428571428,"2","Virtus.pro","Envy"
2315689,-0.242857142857143,3.35714285714286,-0.428571428571429,2,0.0981428571428573,-0.0428571428571427,-0.400428571428572,1.07142857142857,-0.0867142857142856,1.04285714285714,0.48,0.0438571428571428,0.00557142857142857,0.957142857142857,-0.0777142857142854,1.82714285714286,0.748142857142859,0.9,0.341714285714286,0.108857142857143,-0.0108571428571428,0.0242857142857142,-0.0765714285714286,0.00485714285714284,0.0335714285714286,"2","Cloud9","Astralis"
2315697,-0.701428571428571,1.78571428571429,0.309571428571429,1.43814285714286,0.727,0.047571428571429,-0.317285714285714,1.30957142857143,0.171714285714286,-0.885714285714286,-0.220142857142857,0.04,-0.0104285714285714,2.32385714285714,0.710571428571429,1.61714285714285,-4.18757142857143,0.595285714285714,0.261285714285714,0.128857142857143,0.0145714285714286,0.173857142857143,0.0895714285714286,0.021,-0.0122857142857143,"1","SK","Immortals"
