,ID,Odds,Entries,Clutches,Kills.mean,Kills.sd,Assists.mean,Assists.sd,HS.mean,Flashes.sd,Deaths.mean,Deaths.sd,KAST.mean,KAST.sd,K.D.Diff.mean,K.D.Diff.sd,ADR.mean,ADR.sd,FK.Diff.mean,FK.Diff.sd,Rating.mean,Rating.sd,KDA.mean,KDA.sd,HSpc.mean,HSpc.sd,Outcome,Team.1,Team.2
11,2313999,0.568571428571429,-1.119,-1.33328571428571,-0.0238571428571426,1.73042857142857,-0.614285714285715,-0.7824285714285709,0.438142857142855,-0.32614285714285696,-0.314285714285713,0.0785714285714285,0.0182857142857142,-0.0128571428571429,0.290571428571428,1.7734285714285702,-1.56657142857142,4.4030000000000005,-0.37142857142857105,0.289285714285714,-0.00142857142857156,0.0602857142857143,-0.0668571428571427,0.0715714285714286,0.0167142857142857,0.0165714285714286,1,46,3
12,2314000,-0.5271428571428571,-1.14271428571429,-1.5952857142857098,-1.77614285714286,-2.60228571428572,0.0904285714285713,-0.628428571428571,-1.77128571428571,0.13942857142857099,-4.15242857142857,-0.04,0.0114285714285715,-0.0111428571428571,2.37614285714286,-3.2674285714285696,0.9210000000000059,-2.95828571428572,0.209571428571429,0.13271428571428598,0.0914285714285716,-0.0728571428571428,0.24514285714285697,0.0128571428571428,-0.0232857142857143,-0.0117142857142857,0,4,45
13,2314001,1.00857142857143,-0.30957142857142894,0.452428571428572,-1.41428571428571,-0.40457142857142797,0.128571428571429,0.43142857142857105,-1.53328571428571,-0.18485714285714303,3.0904285714285695,-0.215714285714286,-0.0610000000000001,0.001,-4.50471428571429,-0.774,-10.1414285714286,-3.9378571428571405,-0.39528571428571396,0.0901428571428573,-0.214714285714286,-0.0702857142857143,-0.5868571428571429,-0.268857142857143,-0.0451428571428572,0.0241428571428571,1,32,17
14,2314005,0.344285714285714,0.261857142857142,0.4761428571428571,4.29528571428572,0.311857142857143,0.9952857142857142,0.5958571428571429,2.35714285714286,0.38371428571428606,5.33814285714286,0.145285714285714,-0.0238571428571428,-0.0171428571428571,-1.04285714285714,-0.0575714285714293,-2.38,-0.325285714285714,-1.30957142857143,-0.23357142857142899,-0.0705714285714285,-0.0412857142857143,-0.207,-0.14357142857142902,0.0214285714285714,0.0314285714285714,0,14,78
15,2314006,-0.34285714285714297,-2.3332857142857097,-1.16671428571429,-0.7904285714285709,0.995,-0.48100000000000004,0.5101428571428571,-0.504714285714286,0.310142857142857,0.4428571428571429,0.4358571428571429,-0.0379999999999999,0.0005714285714285839,-1.23342857142857,1.09828571428571,-5.11242857142857,1.25228571428571,-1.14285714285714,0.5917142857142861,-0.0835714285714284,0.031,-0.0060000000000000105,0.138714285714286,0.00771428571428567,0.0117142857142857,0,69,13
16,2314009,-0.26,-0.214285714285714,-0.3571428571428571,-2.17142857142857,0.494428571428572,0.11428571428571402,-0.27628571428571397,-1.32857142857143,0.202571428571428,-0.357142857142858,-0.251714285714286,-0.0284285714285715,-0.00814285714285713,-1.8142857142857098,0.5058571428571429,1.44571428571427,1.1038571428571398,0.4,-0.125857142857143,-0.0337142857142858,0.0211428571428572,-0.0365714285714287,0.0117142857142857,-0.0245714285714286,0.017,1,67,47
17,2314010,-0.21714285714285697,-1.73814285714286,-0.42857142857142894,-2.1,0.0280000000000005,0.133285714285714,-0.22385714285714303,-0.7857142857142858,0.4641428571428571,1.1618571428571398,-0.349285714285714,-0.0495714285714286,-0.0152857142857143,-3.2618571428571403,-0.8417142857142859,-9.28,-1.1691428571428601,-0.557142857142857,0.129571428571428,-0.152428571428571,-0.0322857142857143,-0.34185714285714297,-0.193571428571429,0.0121428571428571,-0.0314285714285714,0,48,76
18,2314012,1.54571428571429,-0.785714285714285,0.857142857142857,-0.8285714285714291,1.15685714285714,-1.22857142857143,-0.133571428571428,0.5428571428571429,-0.350571428571429,4.6571428571428495,-0.275714285714286,-0.116428571428571,0.025,-5.48571428571429,1.04342857142857,-9.45714285714284,3.803,-0.8,0.0342857142857143,-0.263857142857143,0.0447142857142857,-0.8087142857142858,-0.181428571428571,0.0582857142857143,-0.0282857142857143,1,23,17
19,2314014,0.977142857142857,-4.357142857142859,0.14285714285714302,-6.042857142857139,-1.8144285714285702,-0.6428571428571429,0.20757142857142802,-3.9,-0.28585714285714303,-0.7571428571428579,-0.7807142857142858,-0.107,0.02,-5.28571428571429,-2.8085714285714305,-11.217142857142901,-6.48771428571428,-0.9,-0.188714285714286,-0.259571428571429,-0.0894285714285714,-0.43571428571428605,-0.33828571428571397,-0.0630000000000001,-0.00614285714285714,1,32,20
20,2314015,-0.38142857142857106,-0.809571428571427,0.11900000000000001,0.823857142857143,0.0771428571428574,-0.157142857142857,-0.565857142857143,0.36185714285714393,-0.150285714285714,0.438000000000002,0.132428571428572,0.0212857142857144,-0.0394285714285714,0.38571428571428606,0.153571428571428,3.53,-0.9877142857142858,-0.281,0.43542857142857105,0.0395714285714286,0.00871428571428573,0.0132857142857143,-0.0291428571428571,0.00042857142857144503,-0.0060000000000000105,1,46,47
21,2314016,0.0457142857142856,-1.33328571428571,-1.4762857142857098,-2.00942857142857,-1.8407142857142902,1.18085714285714,-0.191,-1.95228571428571,0.19314285714285698,-0.290571428571429,-0.473285714285714,-0.0135714285714286,-0.0215714285714286,-1.719,-2.9784285714285694,-5.10714285714286,-2.14142857142857,-0.214285714285714,-0.6805714285714289,-0.0717142857142857,-0.099,-0.0591428571428572,-0.0991428571428571,-0.0254285714285714,-0.0192857142857143,1,48,45
22,2314019,-1.10142857142857,0.809571428571429,-0.857142857142857,0.9000000000000021,-0.9894285714285709,0.319,0.23657142857142802,-0.161857142857142,-0.22699999999999998,-0.633285714285716,-0.34471428571428603,0.0505714285714286,-0.0241428571428571,1.53328571428571,-1.74842857142857,2.9367142857142903,-2.41971428571429,0.18100000000000002,0.0644285714285715,0.0914285714285713,-0.0878571428571428,0.122571428571429,-0.0652857142857143,-0.0401428571428571,-0.0142857142857143,1,22,4
23,2314020,0.6114285714285711,-6.2618571428571395,0.0952857142857144,-6.28571428571429,-1.63814285714286,-0.676142857142857,-0.6911428571428571,-2.82385714285714,-0.107142857142857,0.052428571428571,-0.838142857142857,-0.132,0.004428571428571421,-6.338142857142861,-1.7747142857142901,-12.5324285714286,-1.15328571428571,-1.67614285714286,-0.0505714285714287,-0.291142857142857,-0.0221428571428571,-0.35728571428571393,-0.0485714285714285,0.00357142857142856,0.0207142857142857,1,5,20
24,2314024,-0.842857142857143,-1.16671428571428,-0.8332857142857142,0.176142857142853,1.11142857142857,0.976142857142857,0.617571428571429,-0.357142857142858,0.319714285714286,0.928571428571427,-0.28685714285714303,-0.0237142857142858,0.0144285714285714,-0.7524285714285709,2.75171428571429,0.0767142857142744,3.35071428571429,-0.4571428571428571,0.10071428571428599,-0.0155714285714286,0.096,0.0962857142857143,0.227428571428571,-0.013999999999999999,0.0147142857142857,1,4,29
25,2314025,-0.191428571428571,-1.19042857142857,-0.214285714285714,-3.1189999999999998,-0.815857142857143,-0.923857142857142,0.429571428571428,-2.9047142857142902,-0.17842857142857102,-1.381,0.346571428571429,-0.0615714285714286,-0.00614285714285714,-1.73814285714286,-0.9308571428571429,-5.85814285714285,-3.5428571428571405,-0.11428571428571402,0.344857142857143,-0.0977142857142859,-0.0177142857142857,0.00685714285714289,0.0357142857142857,-0.1,-0.0372857142857143,1,32,13
26,2314027,1.3,-0.809428571428572,-1.19057142857143,-1.58085714285714,-1.3525714285714299,-0.409571428571429,-0.6859999999999999,-0.837999999999999,-0.054000000000000006,-1.29528571428572,-0.282571428571428,-0.0008571428571428901,0.004428571428571429,-0.28571428571428603,-2.03514285714286,-2.08857142857143,4.18528571428572,0.0285714285714286,-0.262571428571429,0.00485714285714289,-0.0122857142857142,0.0155714285714286,0.00428571428571428,0.0174285714285713,-0.004428571428571421,0,23,45
27,2314028,-1.2471428571428602,0.761857142857144,0.0475714285714286,2.30957142857143,1.72114285714286,0.22857142857142898,-0.8332857142857142,1.0190000000000001,-0.3798571428571429,1.79514285714286,0.17014285714285698,0.0018571428571427801,-6.93889390390723e-18,0.5142857142857139,2.35928571428571,-0.204285714285703,4.49557142857143,-0.36671428571428605,0.502714285714286,0.0432857142857144,0.0574285714285714,0.0171428571428571,0.0637142857142857,0.00128571428571428,-0.00214285714285714,0,46,21
28,2314033,-1.4585714285714297,2.64285714285714,0.023857142857143,2.481,2.45742857142857,0.5428571428571429,0.155428571428572,1.14757142857143,0.43057142857142894,-3.9,-0.105857142857143,0.123857142857143,0.0158571428571428,6.381,1.9155714285714298,11.8347142857143,7.288571428571429,1.32857142857143,0.0018571428571427801,0.34614285714285703,0.115285714285714,0.7224285714285721,0.40399999999999997,-0.0108571428571428,0.0144285714285714,0,22,21
29,2314037,-0.7457142857142858,-2.71428571428571,0.0714285714285714,-1.51428571428572,-0.9125714285714279,-0.5285714285714289,-0.244428571428571,0.5,0.39171428571428607,-2.04285714285714,-0.254857142857143,0.000571428571428556,0.0212857142857143,0.528571428571428,-0.9744285714285721,1.2671428571428602,-1.4074285714285701,-0.4571428571428571,-0.173714285714285,0.0292857142857144,-0.001,0.14371428571428602,0.11828571428571401,0.033,0.0585714285714286,1,18,76
30,2314038,0.6571428571428571,0.23814285714285602,1.14285714285714,1.09528571428571,-0.8500000000000011,0.8,0.626571428571429,0.352285714285713,0.203571428571429,1.66671428571428,0.00457142857142845,-0.00842857142857145,0.00685714285714285,-0.5714285714285721,-0.6391428571428579,1.8304285714285702,-1.85085714285714,-0.133285714285714,0.395428571428571,-0.0315714285714286,-0.0214285714285714,-0.0777142857142856,-0.11557142857142899,-0.0317142857142857,-0.0821428571428571,0,67,17
31,2314042,0.13,-3.7381428571428597,-0.666714285714286,-3.3428571428571496,-0.0717142857142861,-0.861857142857143,-0.657,-0.0190000000000001,0.21342857142857197,-2.5285714285714302,-0.0780000000000001,0.008857142857142791,-0.00342857142857143,-0.814285714285715,0.4498571428571429,-6.440428571428571,0.305142857142856,-0.757142857142857,-0.226714285714286,-0.0505714285714285,-0.0007142857142857231,-0.16428571428571398,-0.0521428571428571,0.0712857142857143,0.0485714285714286,1,14,3
32,2314043,-0.17571428571428602,-3.4761428571428596,-1.16671428571429,-5.40471428571429,-3.4664285714285694,0.28571428571428603,0.111142857142857,-2.90471428571428,0.581285714285714,-3.8428571428571403,-0.28014285714285697,-0.0164285714285715,-0.008857142857142859,-1.56185714285714,-4.00214285714286,-3.949,-6.103857142857139,-0.11428571428571402,0.10571428571428598,-0.0684285714285715,-0.11800000000000001,-0.0188571428571429,-0.11157142857142899,-0.012,-0.0018571428571428602,1,5,45
33,2314047,-0.9042857142857141,-3.14285714285714,-1.57142857142857,-4.114285714285709,-3.5775714285714306,-0.6857142857142859,-0.6642857142857139,-1.85714285714286,0.187571428571429,-3.3428571428571403,-0.6727142857142859,-0.0535714285714286,-0.00785714285714285,-0.7714285714285709,-4.330571428571431,-2.20285714285714,-6.174571428571429,-0.17142857142857096,-0.45857142857142896,-0.0591428571428572,-0.114,0.0549999999999999,-0.0917142857142857,0.0142857142857143,-0.00514285714285714,0,18,45
34,2314048,-0.684285714285714,1.14285714285714,0.42857142857142894,-0.142857142857142,-0.38928571428571396,0.14285714285714302,0.24385714285714302,-0.0285714285714285,0.728857142857143,1.02857142857143,-0.17971428571428602,-0.00042857142857144503,0.00414285714285714,-1.17142857142857,-0.48228571428571393,-2.92,-3.497,0.42857142857142894,0.42100000000000004,-0.0511428571428572,-0.0434285714285714,-0.12128571428571401,-0.0144285714285715,-0.0125714285714286,0.0151428571428572,1,22,76
35,2314053,0.23571428571428601,1.57142857142857,-0.5714285714285711,1.71428571428572,0.7335714285714291,-0.42857142857142894,0.0755714285714286,0.5714285714285711,-0.14957142857142902,0.457142857142859,0.27328571428571397,0.03,-0.005,1.2571428571428602,0.548428571428571,-0.7057142857142941,5.24442857142857,0.25714285714285695,0.12028571428571401,0.0548571428571427,0.0352857142857143,-0.0577142857142858,-0.0182857142857142,-0.00514285714285717,0.0502857142857143,1,69,3
36,2314054,0.762857142857143,-4.071428571428569,1.04771428571429,-2.94771428571429,-0.4781428571428571,-0.44757142857142895,-0.647714285714286,-1.2571428571428602,-0.266285714285714,0.75242857142857,-0.263714285714286,-0.0348571428571428,0.0195714285714286,-3.6998571428571405,-0.578142857142858,-5.41757142857143,1.8872857142857098,-1.07614285714286,-0.359,-0.14871428571428602,0.0158571428571428,-0.260428571428571,-0.073,0.006428571428571389,-0.0055714285714285605,0,46,17
37,2314055,0.43428571428571394,0.381,0.0952857142857142,0.238142857142858,-0.6351428571428571,-0.0285714285714285,0.5535714285714289,-0.552428571428571,0.0111428571428571,-1.5047142857142901,0.143285714285714,0.0461428571428572,-0.019,1.74285714285714,-0.472285714285714,3.41814285714285,-0.525571428571428,0.381,-1.09871428571429,0.0862857142857143,-0.00614285714285712,0.130857142857143,-0.0018571428571428398,-0.0311428571428571,-0.0554285714285714,0,67,20
38,2314058,-0.221428571428571,-0.5238571428571429,0.761857142857143,0.0571428571428569,0.166,0.409571428571429,-0.23157142857142898,1.52385714285714,0.754,0.0571428571428569,0.240285714285714,0.00514285714285712,0.0018571428571428602,-1.94289029309402e-16,0.460428571428571,-0.0732857142857171,1.4874285714285702,-0.28571428571428603,0.0950000000000002,0.0332857142857144,0.0212857142857143,0.0108571428571429,0.0305714285714285,0.0741428571428572,-0.0391428571428571,0,14,43
39,2314059,0.14285714285714302,0.8571428571428579,-0.214285714285714,-1.07142857142857,-1.6435714285714298,0.214285714285714,0.6632857142857139,-0.14285714285714302,0.637714285714286,0.38571428571428606,-0.332428571428572,0.00900000000000001,-0.0101428571428571,-1.45714285714286,-1.9052857142857098,-0.112857142857138,-4.43357142857143,0.5142857142857139,-0.0169999999999999,-0.0132857142857143,-0.0885714285714286,-0.0750000000000002,-0.0928571428571428,-0.0124285714285715,0.03,1,5,47
40,2314060,-0.264285714285714,-1.14285714285714,-1.14285714285714,-1.85714285714285,-0.9014285714285709,-0.6,-0.11171428571428599,-0.571428571428573,0.11,-1.48571428571428,-0.28542857142857203,-0.018000000000000002,-0.0111428571428571,-0.37142857142857105,-1.26657142857143,-3.28571428571429,-1.77528571428571,-0.22857142857142898,-0.974142857142857,-0.038,-0.0497142857142857,0.0371428571428571,0.0814285714285714,0.0215714285714285,0.0324285714285714,1,4,78
41,2314393,-1.55142857142857,4.78571428571429,-1.19042857142857,3.56185714285714,-0.077,0.6047142857142861,0.44757142857142895,1.69042857142857,-0.0284285714285715,-2.419,0.579571428571428,0.115857142857143,-0.000857142857142862,5.981,-0.36414285714285605,10.5995714285714,2.44828571428571,1.67614285714286,-0.14028571428571399,0.295285714285714,-0.0041428571428571105,0.531714285714286,0.0727142857142857,-0.00971428571428568,-0.0185714285714286,1,9,38
42,2314394,-0.9442857142857142,-0.42857142857142894,-1.14285714285714,-2.54285714285714,0.502285714285714,-0.552428571428571,-0.0185714285714287,-1.0190000000000001,0.46428571428571397,-1.46671428571429,-0.0448571428571429,-0.0394285714285714,-0.02,-1.07614285714286,0.7615714285714279,-3.2114285714285695,0.312285714285714,0.28571428571428603,-0.796428571428572,-0.0664285714285715,0.0018571428571428602,-0.0657142857142858,0.0754285714285715,-0.0045714285714285605,0.0125714285714286,0,54,51
43,2314403,-0.621428571428571,0.5,-0.404714285714286,0.8047142857142829,-1.225,0.20471428571428602,0.158142857142857,0.0904285714285713,0.0798571428571428,-1.00471428571429,-0.0684285714285713,0.0532857142857143,-0.0204285714285714,1.80957142857143,-1.8807142857142902,5.65100000000001,-1.095,0.247571428571429,-0.0857142857142859,0.11785714285714301,-0.0564285714285714,0.177142857142857,-0.0605714285714286,-0.0301428571428571,-0.0778571428571428,0,6,38
44,2314415,-0.42428571428571393,0.833285714285715,-1.80957142857143,-1.04285714285714,-0.27657142857142897,-0.4191428571428571,-0.137857142857143,-0.19514285714285898,0.201714285714286,-1.02385714285714,0.337714285714286,-0.0142857142857143,0.0175714285714286,-0.0190000000000001,-0.669142857142857,-0.3628571428571521,2.21314285714286,0.5618571428571429,-0.633285714285714,-0.0055714285714285605,0.0112857142857143,0.00842857142857123,-0.0108571428571428,0.0025714285714286103,0.0421428571428571,0,9,51
45,2314419,0.23,-0.5,0.214285714285714,-2.74285714285714,-0.30742857142857105,-1.94285714285714,-1.07771428571429,-0.757142857142856,-0.9555714285714291,-3.9142857142857097,-0.45299999999999996,0.0177142857142857,-0.0298571428571429,1.17142857142857,0.221,0.510000000000005,-0.332000000000001,0.671428571428571,0.596285714285714,0.0682857142857142,0.0355714285714286,0.0148571428571429,0.0341428571428572,0.0165714285714286,0.00157142857142857,1,50,5
46,2314423,0.7242857142857142,-0.7857142857142858,0.5,-1.35714285714286,-2.96128571428571,-0.32857142857142896,0.28800000000000003,-2.48571428571429,-0.122,2.6285714285714303,-0.139714285714286,-0.0711428571428572,-0.021,-3.98571428571429,-2.9939999999999998,-5.595714285714281,-8.168,-0.5428571428571429,0.231714285714286,-0.148428571428571,-0.12085714285714301,-0.286285714285714,-0.238142857142857,-0.066,-0.0461428571428572,0,34,37
47,2314425,-0.7157142857142859,3.71428571428572,0.595285714285714,4.63814285714286,0.533571428571428,1.10471428571429,0.20971428571428602,3.29528571428571,0.36957142857142894,1.5285714285714298,0.4668571428571429,0.0921428571428572,-0.012,3.1095714285714307,0.911142857142857,4.16428571428571,-6.117142857142861,0.581,-0.157285714285714,0.20471428571428602,-0.0247142857142857,0.302,0.106857142857143,0.0487142857142857,-0.0204285714285714,0,39,34
48,2314506,-0.8942857142857141,-1.28571428571429,0.938,-0.22771428571428798,-1.41114285714286,0.17228571428571499,-0.66,-0.29142857142857204,-0.18485714285714303,-1.08271428571429,-0.312285714285714,0.0237142857142857,-0.0135714285714286,0.8552857142857142,-1.2981428571428602,4.36028571428571,-3.6444285714285694,-0.158857142857143,-0.0701428571428568,0.0802857142857143,-0.0562857142857143,0.103142857142857,-0.0635714285714286,0.0102857142857143,-0.0454285714285714,0,4,37
49,2314508,-1.05571428571429,0.0714285714285712,-0.5,-0.23328571428571399,-0.105857142857142,1.462,-0.0944285714285715,0.485714285714285,-0.0067142857142858895,0.0952857142857155,-0.333714285714286,0.0032857142857143397,-0.006428571428571421,-0.32857142857142896,-0.618428571428572,-0.6947142857142838,-1.51114285714286,0.062,0.34671428571428603,0.00642857142857145,-0.0458571428571428,0.026000000000000002,-0.0844285714285714,0.0221428571428571,-0.0314285714285714,0,4,31
50,2314760,0.272857142857143,3.0238571428571404,-0.6428571428571429,0.204714285714285,0.346857142857143,-0.36185714285714393,0.224428571428571,-0.0618571428571419,0.19614285714285698,-2.8618571428571404,0.297714285714286,0.0637142857142857,-0.00414285714285714,3.06671428571429,-0.377285714285715,3.09471428571429,2.83628571428572,1.4475714285714298,0.11071428571428599,0.17342857142857096,0.0131428571428572,0.423,0.28642857142857103,-0.0171428571428572,0.0568571428571429,0,9,45
51,2314791,-0.131428571428571,0.5714285714285711,-0.809571428571429,0.752285714285716,0.5475714285714289,0.8571428571428579,0.245,0.7237142857142851,0.7154285714285709,1.20957142857143,0.42142857142857104,-0.0204285714285715,0.000857142857142862,-0.4571428571428571,0.3698571428571429,-2.7105714285714306,1.29985714285714,-0.2,-0.301,-0.0699999999999998,-0.0141428571428571,0.080857142857143,0.24085714285714302,0.0181428571428572,0.00842857142857142,1,9,49
52,2315519,0.16142857142857098,1.57142857142857,-0.9285714285714292,1.04285714285714,0.8685714285714279,0.557142857142857,0.128142857142857,0.414285714285715,0.10385714285714301,4.9,-0.22185714285714303,-0.0784285714285714,0.00457142857142857,-3.85714285714286,1.07114285714286,-9.254285714285711,1.5019999999999998,-0.34285714285714297,0.252,-0.203,0.0125714285714286,-0.503,-0.0728571428571428,0.0125714285714286,-0.0221428571428571,1,22,8
53,2315520,-0.238571428571429,-0.5,-0.5,1.3,1.15557142857143,1.4,0.263571428571428,0.5,0.796142857142857,-0.557142857142857,0.150857142857143,0.0247142857142857,-0.0204285714285714,1.85714285714286,0.6994285714285721,2.52428571428571,3.4804285714285697,-0.214285714285714,0.22114285714285697,0.0842857142857143,0.0221428571428571,0.17342857142857096,-0.0774285714285714,-0.008000000000000009,-0.00728571428571428,0,4,76
54,2315522,0.7157142857142859,-4.0,-0.0714285714285714,-6.9,-1.2358571428571399,-1.6142857142857099,-0.284571428571429,-3.38571428571429,-0.40457142857142897,-2.51428571428571,-0.669142857142857,-0.0788571428571428,0.0122857142857143,-4.385714285714291,-1.516,-8.247142857142862,-3.7754285714285696,-0.25714285714285695,0.22,-0.198857142857143,-0.03,-0.290142857142857,-0.102571428571429,-0.0221428571428571,0.0055714285714285605,1,32,47
55,2315610,-1.03571428571429,1.21442857142857,-0.404714285714286,0.70485714285714,1.44057142857143,-0.161857142857143,0.0384285714285715,1.29528571428571,-0.399428571428571,-1.90471428571428,-0.0185714285714287,0.076,-0.0201428571428571,2.60957142857143,0.762142857142857,6.80057142857143,6.599,0.7144285714285709,0.3768571428571429,0.21785714285714303,0.0741428571428571,0.36357142857142893,0.21042857142857196,0.0341428571428571,-0.011000000000000001,0,18,31
56,2315616,-0.0357142857142856,-2.21428571428571,0.29042857142857104,-2.28757142857143,-1.10342857142857,-1.05442857142857,-0.0268571428571427,-2.2855714285714304,-0.42471428571428604,0.0400000000000027,0.159285714285714,-0.0441428571428572,-0.00542857142857144,-2.3277142857142903,-0.97,-5.27985714285714,-5.688142857142861,-0.7227142857142859,0.26714285714285696,-0.12328571428571401,-0.0667142857142857,-0.19014285714285697,-0.0455714285714285,-0.0778571428571428,-0.00728571428571428,1,62,13
57,2315689,-0.24285714285714302,3.35714285714286,-0.42857142857142894,2.0,0.0981428571428573,-0.0428571428571427,-0.400428571428572,1.07142857142857,-0.0867142857142856,1.04285714285714,0.48,0.0438571428571428,0.00557142857142857,0.957142857142857,-0.0777142857142854,1.82714285714286,0.748142857142859,0.9,0.341714285714286,0.108857142857143,-0.0108571428571428,0.0242857142857142,-0.0765714285714286,0.00485714285714284,0.0335714285714286,1,9,3
