"ID","Team.1","Team.2","Entries","Clutches","Kills.mean","Kills.sd","Kills.max","Kills.min","Assists.mean","Assists.sd","Assists.max","Assists.min","HS.mean","HS.sd","HS.max","HS.min","Deaths.mean","Deaths.sd","Deaths.max","Deaths.min","KAST.mean","KAST.sd","KAST.max","KAST.min","K.D.Diff.mean","K.D.Diff.sd","K.D.Diff.max","K.D.Diff.min","ADR.mean","ADR.sd","ADR.max","ADR.min","FK.Diff.mean","FK.Diff.sd","FK.Diff.max","FK.Diff.min","Rating.mean","Rating.sd","Rating.max","Rating.min","KDA.mean","KDA.sd","KDA.max","KDA.min","HSpc.mean","HSpc.sd","HSpc.max","HSpc.min","Win","Team.1.Odds","Team.2.Odds","Outcome"
2328545,"OpTic","Complexity",0.65618401937046,0.538476974014247,0.633377617112198,0.415845546482072,0.646168284789644,0.797599047683047,0.565905480997215,0.705662199686104,0.686056010723095,0.536178415502847,0.491573033707865,0.640926260873845,0.552864462040056,0.356535301537518,0.604133785211196,0.442046585705754,0.58001364226844,0.620356164383562,0.519175455417066,0.364381520119225,0.517518009168304,0.569037113937192,0.500901926418464,0.377645765248465,0.497748456365281,0.637351851851852,0.508814666963362,0.447768983747076,0.485912908375795,0.602350098172482,0.544797766953095,0.394197459584295,0.473563704251647,0.538070824461441,0.45730276223145,0.324652437830429,0.437068188645239,0.575909090909091,0.42901015828018,0.434706154558075,0.46793946518653,0.540656778809438,0.24193871419988,0.545631067961165,0.433103646281941,0.317658197885435,0.0476190476190477,0.694444444444444,0.381679389312977,"1"
2328546,"BIG","OpTic",0.736876513317191,0.735788100732417,0.634690361773506,0.878957330593261,0.728692556634304,0.368000422398648,0.73931309131926,0.611082940963419,0.672834561360374,0.663824137666914,0.610723314606741,0.724016586074096,0.679399161620866,0.573867316674053,0.495515887095788,0.583953812462672,0.504707451546051,0.493808219178082,0.585170981144136,0.56408345752608,0.622626064178127,0.535297171035557,0.582111441365749,0.762217097828411,0.662022653085303,0.47941975308642,0.668726796353336,0.749746719635522,0.65550444592608,0.394528016915874,0.745498330687976,0.530802540415704,0.767128113001515,0.758133393602722,0.585003309863393,0.80184061092618,0.676379293081005,0.469545454545454,0.627421450507914,0.635863026376677,0.637728605229089,0.541420475099481,0.522531544161827,0.574110032362459,0.551248923341947,0.493766766608805,0.0952380952380952,0.602409638554217,0.476190476190476,"2"
2328547,"NRG","OpTic",0.456004842615012,0.441456807464633,0.377010017069623,0.668584716889297,0.444980582524272,0.171201052156633,0.42509380539122,0.30508269950501,0.356907751243229,0.5148849797023,0.38249297752809,0.581484625890517,0.451946902654867,0.36648143728906,0.231644500997149,0.485327493529763,0.216512358418018,0.284414872798435,0.652125279642058,0.675856929955291,0.749181401440734,0.599403062548663,0.580102810577383,0.63843498976818,0.601390746057341,0.510796296296296,0.616499664545748,0.666959346198952,0.603103482727052,0.462368222322912,0.6433282250561,0.457332563510393,0.563598576913593,0.633233016522536,0.620208220497081,0.771685921284511,0.687493741864424,0.51974025974026,0.716719820458304,0.664738546968996,0.701492537313433,0.655452389565497,0.43260564790707,0.61294498381877,0.529715762273902,0.389616537793909,0.142857142857143,0.769230769230769,0.294117647058824,"1"
2328676,"AGO","Virtus.pro",0.452784503631961,0.210715360690278,0.431932415331912,0.292899248282948,0.338724919093851,0.530398302725431,0.462696530927004,0.532922854038392,0.511567776781961,0.493617075599357,0.475421348314607,0.323317706987561,0.324639031206334,0.551136944738008,0.532082104739416,0.468763687039618,0.524984033332319,0.55708023483366,0.484819431128156,0.225782414307004,0.432547478716438,0.531014793667272,0.400220437441842,0.313238752634312,0.328553309474181,0.541666666666667,0.396488521776084,0.366387700091488,0.344683137288485,0.480592055580728,0.434431612938536,0.432852193995381,0.332675801660268,0.381445751602888,0.3906240596979,0.33365968278833,0.333183138079503,0.48051948051948,0.417847862036381,0.465062471078205,0.461927649886162,0.467181156798907,0.540957340276387,0.344983818770226,0.457220786678151,0.632475934985009,-0.0952380952380952,0.5,0.581395348837209,"2"
2328729,"LDLC","OpTic",0.623883777239709,0.54515902478178,0.604209455703738,0.680244443242658,0.6564142394822,0.515196751370396,0.475357381275753,0.37986236870699,0.404495451408992,0.495723440651569,0.587542134831461,0.523617929693748,0.585463437354448,0.589506698939761,0.674550059339557,0.701333864224567,0.716149578349633,0.625577299412916,0.42122083732822,0.544709388971684,0.481335952848723,0.438229950687776,0.426621735974969,0.708820744632113,0.522328627049986,0.401231481481481,0.474442736035148,0.603620834689279,0.500476094354357,0.417660474248603,0.514722784740846,0.523729792147806,0.479458006035201,0.508320744168342,0.405187458626708,0.616017231251224,0.464253529588465,0.40551948051948,0.431047720292936,0.557612216566404,0.516629216827131,0.404276699224245,0.518525936310835,0.509708737864078,0.536462819408556,0.498343064541581,-0.0952380952380953,0.454545454545455,0.62111801242236,"1"
2328730,"OpTic","LDLC",0.360779661016949,0.424741647436541,0.428644640414402,0.246368503596344,0.35005501618123,0.511999961600123,0.496075136391888,0.55972473741398,0.536686151186123,0.465979012944571,0.404964887640449,0.474216529474733,0.391401956217978,0.444584597552245,0.383362085489745,0.32568186342823,0.343954606872401,0.469013698630137,0.550495365931608,0.415797317436662,0.537655533726261,0.551518297430574,0.50752709543556,0.279069057145475,0.403520372045463,0.593623456790123,0.513984510546313,0.294572739050613,0.380755185554462,0.564517444494789,0.42620819878496,0.471506928406466,0.424636302793335,0.381457646876896,0.504302822410784,0.276679067945956,0.433263242214879,0.572597402597403,0.51417434443657,0.471124479407682,0.499813990863231,0.538767635355119,0.414380132185059,0.480258899676375,0.508469710020098,0.500236705065488,0,0.62111801242236,0.454545454545455,"1"
2328731,"Virtus.pro","NIP",0.295399515738499,0.729085983746363,0.388962695186997,0.648358660970202,0.444443365695793,0.218399301122236,0.410522317626206,0.34557527465894,0.337079542840827,0.429787831592923,0.149108146067416,0.545101079079153,0.343269678621332,0.105111989908976,0.582380026019682,0.48066892295441,0.561913740892482,0.592958904109589,0.288430808565037,0.9150521609538,0.403569089718402,0.233713989099403,0.330255641180846,0.693954063712165,0.407209855665238,0.216564814814815,0.31184195336433,0.539579278289114,0.37006803969424,0.224538589336958,0.279363472169011,0.529099307159353,0.295490037220989,0.2783494117787,0.31991334175844,0.635794008224006,0.387754080304396,0.236363636363636,0.371102055279943,0.557427117075428,0.465796639930953,0.263877165480928,0.142599639495293,0.760194174757282,0.467269595176572,0.128136342117721,-0.142857142857143,0.333333333333333,0.735294117647059,"2"
2328732,"NIP","Virtus.pro",0.692493946731235,0.314397511788903,0.648357886520517,0.329965929371045,0.592229773462783,0.789597473288085,0.563212172832117,0.604853314016661,0.606743177113489,0.544680470804504,0.841060393258427,0.435975047063601,0.636702375407545,0.937502130706031,0.432844342758331,0.520625124427633,0.444607610995494,0.466407045009785,0.711569191434963,0.0789865871833085,0.655697445972495,0.773553075525565,0.638825899592552,0.335527320485019,0.571896999252763,0.792694444444444,0.713660935223031,0.435694418007773,0.566520677990984,0.744046216583597,0.690753106014997,0.416021939953811,0.592952669461176,0.662971201541627,0.624661491243907,0.332093205404347,0.560979273054971,0.748051948051948,0.601051263879046,0.502498843128181,0.580913974494427,0.688612886370031,0.782896054476267,0.190291262135922,0.534883720930233,0.891904686760297,0.142857142857143,0.735294117647059,0.333333333333333,"1"
2328733,"Virtus.pro","LDLC",0.283292978208232,0.591953446373031,0.389356912803006,0.445643826726515,0.357067961165049,0.286400683517813,0.349128703298727,0.320173850054328,0.273629275953142,0.359588429034647,0.364002808988764,0.516616834619123,0.42167675826735,0.436070296253366,0.448749790986097,0.310929723272944,0.39971412061677,0.541424657534247,0.420741450942793,0.795827123695976,0.499181401440734,0.36504022839346,0.429229643415335,0.490180507620415,0.396556809690487,0.394030864197531,0.494810915898858,0.34915235504688,0.398324800336019,0.478151336656094,0.37331016364731,0.4229792147806,0.352237368933977,0.407222810377437,0.42649094301017,0.451537105933033,0.412986882947832,0.396168831168831,0.445871722182849,0.502128644146229,0.472850106397226,0.400739579565095,0.426597236130583,0.46957928802589,0.525696238874534,0.562569038977434,-0.0476190476190476,0.444444444444444,0.636942675159236,"2"
2328734,"LDLC","Virtus.pro",0.685230024213075,0.491662486204475,0.662943938312827,0.545140879346709,0.686077669902913,0.726396075532558,0.631511705531641,0.595605456960039,0.654330877279253,0.61487987336278,0.655660112359551,0.518314815498382,0.600214252445272,0.589498176115638,0.544451649476548,0.724129006569779,0.602462559793541,0.498371819960861,0.574944071588367,0.284649776453055,0.573182711198428,0.609395276407994,0.567557149611374,0.550700955987905,0.594840130569867,0.621401234567901,0.530926205083847,0.616748432731805,0.53316654738821,0.489678296329859,0.563967489464178,0.584844110854503,0.524463700729156,0.46272615889707,0.533610158271649,0.538476600744077,0.545258836487433,0.581103896103896,0.546922986061895,0.575474317445627,0.588800761893424,0.551991639535351,0.515521730422592,0.502588996763754,0.496698248636233,0.448477197412025,0.142857142857143,0.636942675159236,0.444444444444444,"1"
