MatchID,Team1,Team2,Team1Odds,Team2Odds,Winner,Team1winchance,Team2winchance,w_ts_after_game,l_ts_after_game,w_ts_before_game,l_ts_before_game
2317269,172,56,2.37,1.53,2,0.509,0.491,"trueskill.Rating(mu=27.006, sigma=0.789)","trueskill.Rating(mu=26.967, sigma=0.799)","trueskill.Rating(mu=26.920, sigma=0.789)","trueskill.Rating(mu=27.055, sigma=0.799)"
2317272,376,218,2.2,1.61,2,0.506,0.494,"trueskill.Rating(mu=26.293, sigma=0.833)","trueskill.Rating(mu=26.199, sigma=0.794)","trueskill.Rating(mu=26.199, sigma=0.834)","trueskill.Rating(mu=26.284, sigma=0.794)"
2317271,211,193,2.0,1.72,2,0.571,0.429,"trueskill.Rating(mu=26.800, sigma=0.786)","trueskill.Rating(mu=27.682, sigma=0.790)","trueskill.Rating(mu=26.704, sigma=0.787)","trueskill.Rating(mu=27.778, sigma=0.790)"
2317273,376,193,3.5,1.28,1,0.46,0.54,"trueskill.Rating(mu=26.290, sigma=0.793)","trueskill.Rating(mu=26.710, sigma=0.786)","trueskill.Rating(mu=26.199, sigma=0.794)","trueskill.Rating(mu=26.800, sigma=0.786)"
2317274,301,437,2.0,1.72,1,0.561,0.43899999999999995,"trueskill.Rating(mu=26.626, sigma=0.793)","trueskill.Rating(mu=25.547, sigma=0.810)","trueskill.Rating(mu=26.552, sigma=0.793)","trueskill.Rating(mu=25.625, sigma=0.811)"
2317276,211,437,1.3,3.4,1,0.639,0.361,"trueskill.Rating(mu=27.743, sigma=0.790)","trueskill.Rating(mu=25.483, sigma=0.811)","trueskill.Rating(mu=27.682, sigma=0.790)","trueskill.Rating(mu=25.547, sigma=0.810)"
2317275,301,218,1.8,1.9,1,0.522,0.478,"trueskill.Rating(mu=26.707, sigma=0.793)","trueskill.Rating(mu=26.204, sigma=0.832)","trueskill.Rating(mu=26.626, sigma=0.793)","trueskill.Rating(mu=26.293, sigma=0.833)"
2317277,193,437,1.22,4.0,1,0.581,0.41900000000000004,"trueskill.Rating(mu=26.780, sigma=0.787)","trueskill.Rating(mu=25.408, sigma=0.810)","trueskill.Rating(mu=26.710, sigma=0.786)","trueskill.Rating(mu=25.483, sigma=0.811)"
2317278,211,218,1.53,2.37,1,0.601,0.399,"trueskill.Rating(mu=27.811, sigma=0.791)","trueskill.Rating(mu=26.129, sigma=0.832)","trueskill.Rating(mu=27.743, sigma=0.790)","trueskill.Rating(mu=26.204, sigma=0.832)"
2317152,59,347,2.62,1.44,1,0.621,0.379,"trueskill.Rating(mu=28.185, sigma=0.925)","trueskill.Rating(mu=26.184, sigma=0.795)","trueskill.Rating(mu=28.096, sigma=0.928)","trueskill.Rating(mu=26.250, sigma=0.795)"
2317323,558,652,2.5,1.5,2,0.52,0.48,"trueskill.Rating(mu=27.262, sigma=0.792)","trueskill.Rating(mu=27.385, sigma=0.808)","trueskill.Rating(mu=27.174, sigma=0.793)","trueskill.Rating(mu=27.477, sigma=0.809)"
2317280,343,111,2.2,1.61,2,0.5589999999999999,0.441,"trueskill.Rating(mu=26.258, sigma=0.795)","trueskill.Rating(mu=26.965, sigma=0.792)","trueskill.Rating(mu=26.162, sigma=0.796)","trueskill.Rating(mu=27.059, sigma=0.792)"
2317324,652,558,1.5,2.5,2,0.492,0.508,"trueskill.Rating(mu=27.472, sigma=0.808)","trueskill.Rating(mu=27.179, sigma=0.792)","trueskill.Rating(mu=27.385, sigma=0.808)","trueskill.Rating(mu=27.262, sigma=0.792)"
2317279,455,56,1.72,2.0,2,0.469,0.531,"trueskill.Rating(mu=27.084, sigma=0.789)","trueskill.Rating(mu=26.465, sigma=0.799)","trueskill.Rating(mu=27.006, sigma=0.789)","trueskill.Rating(mu=26.545, sigma=0.799)"
2317282,343,516,1.1,6.5,2,0.19399999999999995,0.806,"trueskill.Rating(mu=32.958, sigma=2.574)","trueskill.Rating(mu=26.932, sigma=0.794)","trueskill.Rating(mu=32.585, sigma=2.667)","trueskill.Rating(mu=26.965, sigma=0.792)"
2317281,172,111,2.37,1.53,2,0.5469999999999999,0.453,"trueskill.Rating(mu=26.351, sigma=0.795)","trueskill.Rating(mu=26.873, sigma=0.798)","trueskill.Rating(mu=26.258, sigma=0.795)","trueskill.Rating(mu=26.967, sigma=0.799)"
2317336,609,480,3.5,1.28,1,0.54,0.45999999999999996,"trueskill.Rating(mu=29.744, sigma=3.112)","trueskill.Rating(mu=27.742, sigma=0.916)","trueskill.Rating(mu=28.524, sigma=3.372)","trueskill.Rating(mu=27.833, sigma=0.917)"
2317285,516,56,7.0,1.08,1,0.818,0.18200000000000005,"trueskill.Rating(mu=33.289, sigma=2.493)","trueskill.Rating(mu=27.053, sigma=0.791)","trueskill.Rating(mu=32.958, sigma=2.574)","trueskill.Rating(mu=27.084, sigma=0.789)"
2317283,111,455,2.5,1.5,2,0.492,0.508,"trueskill.Rating(mu=26.549, sigma=0.798)","trueskill.Rating(mu=26.267, sigma=0.795)","trueskill.Rating(mu=26.465, sigma=0.799)","trueskill.Rating(mu=26.351, sigma=0.795)"
2317284,172,343,2.25,1.57,2,0.496,0.504,"trueskill.Rating(mu=27.016, sigma=0.794)","trueskill.Rating(mu=26.788, sigma=0.798)","trueskill.Rating(mu=26.932, sigma=0.794)","trueskill.Rating(mu=26.873, sigma=0.798)"
2317337,558,19,1.53,2.37,2,0.495,0.505,"trueskill.Rating(mu=27.893, sigma=1.598)","trueskill.Rating(mu=27.387, sigma=0.808)","trueskill.Rating(mu=27.551, sigma=1.632)","trueskill.Rating(mu=27.472, sigma=0.808)"
2317286,193,218,1.3,3.4,1,0.543,0.45699999999999996,"trueskill.Rating(mu=26.856, sigma=0.787)","trueskill.Rating(mu=26.044, sigma=0.831)","trueskill.Rating(mu=26.780, sigma=0.787)","trueskill.Rating(mu=26.129, sigma=0.832)"
2317287,376,301,2.0,1.72,1,0.472,0.528,"trueskill.Rating(mu=26.380, sigma=0.793)","trueskill.Rating(mu=26.618, sigma=0.793)","trueskill.Rating(mu=26.290, sigma=0.793)","trueskill.Rating(mu=26.707, sigma=0.793)"
2317289,376,437,1.72,2.0,1,0.564,0.43600000000000005,"trueskill.Rating(mu=26.453, sigma=0.793)","trueskill.Rating(mu=25.331, sigma=0.810)","trueskill.Rating(mu=26.380, sigma=0.793)","trueskill.Rating(mu=25.408, sigma=0.810)"
2317288,211,301,1.57,2.25,2,0.579,0.421,"trueskill.Rating(mu=26.716, sigma=0.792)","trueskill.Rating(mu=27.713, sigma=0.790)","trueskill.Rating(mu=26.618, sigma=0.793)","trueskill.Rating(mu=27.811, sigma=0.791)"
2317290,301,193,3.25,1.33,1,0.491,0.509,"trueskill.Rating(mu=26.802, sigma=0.792)","trueskill.Rating(mu=26.771, sigma=0.787)","trueskill.Rating(mu=26.716, sigma=0.792)","trueskill.Rating(mu=26.856, sigma=0.787)"
2317292,437,218,2.0,1.72,1,0.453,0.5469999999999999,"trueskill.Rating(mu=25.428, sigma=0.809)","trueskill.Rating(mu=25.943, sigma=0.830)","trueskill.Rating(mu=25.331, sigma=0.810)","trueskill.Rating(mu=26.044, sigma=0.831)"
2317291,211,376,1.53,2.37,2,0.583,0.417,"trueskill.Rating(mu=26.553, sigma=0.793)","trueskill.Rating(mu=27.614, sigma=0.790)","trueskill.Rating(mu=26.453, sigma=0.793)","trueskill.Rating(mu=27.713, sigma=0.790)"
2317364,558,480,1.61,2.2,2,0.476,0.524,"trueskill.Rating(mu=27.849, sigma=0.913)","trueskill.Rating(mu=27.304, sigma=0.807)","trueskill.Rating(mu=27.742, sigma=0.916)","trueskill.Rating(mu=27.387, sigma=0.808)"
2317293,455,376,1.22,4.0,1,0.5,0.5,"trueskill.Rating(mu=26.635, sigma=0.798)","trueskill.Rating(mu=26.468, sigma=0.793)","trueskill.Rating(mu=26.549, sigma=0.798)","trueskill.Rating(mu=26.553, sigma=0.793)"
2317294,111,218,1.83,1.83,1,0.522,0.478,"trueskill.Rating(mu=26.349, sigma=0.795)","trueskill.Rating(mu=25.854, sigma=0.829)","trueskill.Rating(mu=26.267, sigma=0.795)","trueskill.Rating(mu=25.943, sigma=0.830)"
2317295,455,343,1.3,3.4,2,0.475,0.525,"trueskill.Rating(mu=27.096, sigma=0.794)","trueskill.Rating(mu=26.553, sigma=0.798)","trueskill.Rating(mu=27.016, sigma=0.794)","trueskill.Rating(mu=26.635, sigma=0.798)"
2317296,193,111,1.28,3.5,1,0.528,0.472,"trueskill.Rating(mu=26.850, sigma=0.787)","trueskill.Rating(mu=26.268, sigma=0.795)","trueskill.Rating(mu=26.771, sigma=0.787)","trueskill.Rating(mu=26.349, sigma=0.795)"
2317297,343,193,3.25,1.33,1,0.516,0.484,"trueskill.Rating(mu=27.178, sigma=0.794)","trueskill.Rating(mu=26.769, sigma=0.787)","trueskill.Rating(mu=27.096, sigma=0.794)","trueskill.Rating(mu=26.850, sigma=0.787)"
2317207,343,558,1.4,2.75,2,0.492,0.508,"trueskill.Rating(mu=27.390, sigma=0.807)","trueskill.Rating(mu=27.095, sigma=0.793)","trueskill.Rating(mu=27.304, sigma=0.807)","trueskill.Rating(mu=27.178, sigma=0.794)"
2317208,558,343,2.75,1.4,2,0.52,0.48,"trueskill.Rating(mu=27.183, sigma=0.793)","trueskill.Rating(mu=27.299, sigma=0.806)","trueskill.Rating(mu=27.095, sigma=0.793)","trueskill.Rating(mu=27.390, sigma=0.807)"
2317209,632,558,1.4,2.75,2,0.45699999999999996,0.543,"trueskill.Rating(mu=27.379, sigma=0.806)","trueskill.Rating(mu=26.580, sigma=0.791)","trueskill.Rating(mu=27.299, sigma=0.806)","trueskill.Rating(mu=26.657, sigma=0.791)"
2317210,558,632,2.75,1.4,2,0.5529999999999999,0.447,"trueskill.Rating(mu=26.674, sigma=0.791)","trueskill.Rating(mu=27.282, sigma=0.806)","trueskill.Rating(mu=26.580, sigma=0.791)","trueskill.Rating(mu=27.379, sigma=0.806)"
2317327,437,346,1.72,2.0,2,0.475,0.525,"trueskill.Rating(mu=25.889, sigma=0.819)","trueskill.Rating(mu=25.344, sigma=0.809)","trueskill.Rating(mu=25.803, sigma=0.819)","trueskill.Rating(mu=25.428, sigma=0.809)"
2317328,346,437,2.0,1.72,2,0.536,0.464,"trueskill.Rating(mu=25.438, sigma=0.808)","trueskill.Rating(mu=25.793, sigma=0.818)","trueskill.Rating(mu=25.344, sigma=0.809)","trueskill.Rating(mu=25.889, sigma=0.819)"
2317516,437,111,2.62,1.44,2,0.44499999999999995,0.555,"trueskill.Rating(mu=26.344, sigma=0.795)","trueskill.Rating(mu=25.360, sigma=0.808)","trueskill.Rating(mu=26.268, sigma=0.795)","trueskill.Rating(mu=25.438, sigma=0.808)"
2317517,111,437,1.44,2.62,2,0.565,0.435,"trueskill.Rating(mu=25.460, sigma=0.808)","trueskill.Rating(mu=26.248, sigma=0.794)","trueskill.Rating(mu=25.360, sigma=0.808)","trueskill.Rating(mu=26.344, sigma=0.795)"
2317211,56,343,2.2,1.61,2,0.491,0.509,"trueskill.Rating(mu=27.266, sigma=0.793)","trueskill.Rating(mu=26.970, sigma=0.791)","trueskill.Rating(mu=27.183, sigma=0.793)","trueskill.Rating(mu=27.053, sigma=0.791)"
2317212,343,56,1.61,2.2,1,0.52,0.48,"trueskill.Rating(mu=27.347, sigma=0.793)","trueskill.Rating(mu=26.889, sigma=0.791)","trueskill.Rating(mu=27.266, sigma=0.793)","trueskill.Rating(mu=26.970, sigma=0.791)"
2317213,56,213,1.44,2.62,1,0.507,0.493,"trueskill.Rating(mu=26.972, sigma=0.791)","trueskill.Rating(mu=26.700, sigma=0.813)","trueskill.Rating(mu=26.889, sigma=0.791)","trueskill.Rating(mu=26.787, sigma=0.814)"
2317214,213,56,2.62,1.44,1,0.482,0.518,"trueskill.Rating(mu=26.792, sigma=0.812)","trueskill.Rating(mu=26.885, sigma=0.791)","trueskill.Rating(mu=26.700, sigma=0.813)","trueskill.Rating(mu=26.972, sigma=0.791)"
2317518,111,301,1.72,2.0,1,0.463,0.5369999999999999,"trueskill.Rating(mu=26.339, sigma=0.794)","trueskill.Rating(mu=26.711, sigma=0.792)","trueskill.Rating(mu=26.248, sigma=0.794)","trueskill.Rating(mu=26.802, sigma=0.792)"
2317519,301,111,2.0,1.72,2,0.525,0.475,"trueskill.Rating(mu=26.428, sigma=0.794)","trueskill.Rating(mu=26.623, sigma=0.792)","trueskill.Rating(mu=26.339, sigma=0.794)","trueskill.Rating(mu=26.711, sigma=0.792)"
2317451,301,227,1.2,4.33,2,0.45199999999999996,0.548,"trueskill.Rating(mu=27.601, sigma=1.399)","trueskill.Rating(mu=26.548, sigma=0.792)","trueskill.Rating(mu=27.362, sigma=1.420)","trueskill.Rating(mu=26.623, sigma=0.792)"
2317452,227,301,4.33,1.2,1,0.568,0.43200000000000005,"trueskill.Rating(mu=27.823, sigma=1.379)","trueskill.Rating(mu=26.476, sigma=0.792)","trueskill.Rating(mu=27.601, sigma=1.399)","trueskill.Rating(mu=26.548, sigma=0.792)"
2317461,213,534,2.75,1.4,1,0.597,0.403,"trueskill.Rating(mu=26.849, sigma=0.814)","trueskill.Rating(mu=23.169, sigma=4.026)","trueskill.Rating(mu=26.792, sigma=0.812)","trueskill.Rating(mu=24.954, sigma=4.538)"
2317465,59,348,1.36,3.0,2,0.622,0.378,"trueskill.Rating(mu=31.815, sigma=6.112)","trueskill.Rating(mu=28.100, sigma=0.926)","trueskill.Rating(mu=25.000, sigma=8.333)","trueskill.Rating(mu=28.185, sigma=0.925)"
2317466,480,576,1.14,5.0,2,0.61,0.39,"trueskill.Rating(mu=31.661, sigma=6.134)","trueskill.Rating(mu=27.769, sigma=0.914)","trueskill.Rating(mu=25.000, sigma=8.333)","trueskill.Rating(mu=27.849, sigma=0.913)"
2317425,172,248,1.53,2.37,1,0.479,0.521,"trueskill.Rating(mu=26.878, sigma=0.798)","trueskill.Rating(mu=27.020, sigma=0.807)","trueskill.Rating(mu=26.788, sigma=0.798)","trueskill.Rating(mu=27.111, sigma=0.808)"
2316800,193,558,1.33,3.25,2,0.46599999999999997,0.534,"trueskill.Rating(mu=27.364, sigma=0.805)","trueskill.Rating(mu=26.691, sigma=0.787)","trueskill.Rating(mu=27.282, sigma=0.806)","trueskill.Rating(mu=26.769, sigma=0.787)"
2317470,480,348,1.3,3.4,2,0.31799999999999995,0.682,"trueskill.Rating(mu=34.102, sigma=5.234)","trueskill.Rating(mu=27.717, sigma=0.915)","trueskill.Rating(mu=31.815, sigma=6.112)","trueskill.Rating(mu=27.769, sigma=0.914)"
2317535,211,213,1.33,3.25,2,0.5509999999999999,0.449,"trueskill.Rating(mu=26.948, sigma=0.813)","trueskill.Rating(mu=27.522, sigma=0.790)","trueskill.Rating(mu=26.849, sigma=0.814)","trueskill.Rating(mu=27.614, sigma=0.790)"
2317467,59,576,1.2,4.33,2,0.33899999999999997,0.661,"trueskill.Rating(mu=34.094, sigma=5.221)","trueskill.Rating(mu=28.044, sigma=0.927)","trueskill.Rating(mu=31.661, sigma=6.134)","trueskill.Rating(mu=28.100, sigma=0.926)"
2316801,558,193,3.25,1.33,2,0.5449999999999999,0.455,"trueskill.Rating(mu=26.782, sigma=0.787)","trueskill.Rating(mu=27.269, sigma=0.805)","trueskill.Rating(mu=26.691, sigma=0.787)","trueskill.Rating(mu=27.364, sigma=0.805)"
2317536,213,211,3.25,1.33,1,0.462,0.538,"trueskill.Rating(mu=27.043, sigma=0.812)","trueskill.Rating(mu=27.431, sigma=0.789)","trueskill.Rating(mu=26.948, sigma=0.813)","trueskill.Rating(mu=27.522, sigma=0.790)"
2317426,248,172,2.37,1.53,1,0.509,0.491,"trueskill.Rating(mu=27.106, sigma=0.807)","trueskill.Rating(mu=26.794, sigma=0.798)","trueskill.Rating(mu=27.020, sigma=0.807)","trueskill.Rating(mu=26.878, sigma=0.798)"
2317215,652,172,1.53,2.37,1,0.526,0.474,"trueskill.Rating(mu=27.259, sigma=0.792)","trueskill.Rating(mu=26.713, sigma=0.798)","trueskill.Rating(mu=27.179, sigma=0.792)","trueskill.Rating(mu=26.794, sigma=0.798)"
2317469,59,415,1.4,2.75,2,0.9390000000000001,0.061,"trueskill.Rating(mu=22.293, sigma=3.989)","trueskill.Rating(mu=27.823, sigma=0.925)","trueskill.Rating(mu=16.062, sigma=4.937)","trueskill.Rating(mu=28.044, sigma=0.927)"
2317216,172,652,2.37,1.53,2,0.46399999999999997,0.536,"trueskill.Rating(mu=27.337, sigma=0.792)","trueskill.Rating(mu=26.633, sigma=0.798)","trueskill.Rating(mu=27.259, sigma=0.792)","trueskill.Rating(mu=26.713, sigma=0.798)"
2317473,59,480,1.83,1.83,2,0.507,0.493,"trueskill.Rating(mu=27.830, sigma=0.912)","trueskill.Rating(mu=27.707, sigma=0.922)","trueskill.Rating(mu=27.717, sigma=0.915)","trueskill.Rating(mu=27.823, sigma=0.925)"
2317453,437,304,1.61,2.2,1,0.437,0.563,"trueskill.Rating(mu=25.559, sigma=0.807)","trueskill.Rating(mu=26.311, sigma=0.798)","trueskill.Rating(mu=25.460, sigma=0.808)","trueskill.Rating(mu=26.407, sigma=0.798)"
2317454,304,437,2.2,1.61,1,0.55,0.44999999999999996,"trueskill.Rating(mu=26.388, sigma=0.798)","trueskill.Rating(mu=25.480, sigma=0.807)","trueskill.Rating(mu=26.311, sigma=0.798)","trueskill.Rating(mu=25.559, sigma=0.807)"
2317475,558,450,1.5,2.5,2,0.906,0.094,"trueskill.Rating(mu=23.448, sigma=4.406)","trueskill.Rating(mu=27.127, sigma=0.806)","trueskill.Rating(mu=16.462, sigma=5.677)","trueskill.Rating(mu=27.269, sigma=0.805)"
2317478,172,220,1.16,4.5,2,0.563,0.437,"trueskill.Rating(mu=31.120, sigma=6.215)","trueskill.Rating(mu=26.576, sigma=0.800)","trueskill.Rating(mu=25.000, sigma=8.333)","trueskill.Rating(mu=26.633, sigma=0.798)"
2317477,558,71,1.28,3.5,1,0.582,0.41800000000000004,"trueskill.Rating(mu=27.170, sigma=0.809)","trueskill.Rating(mu=20.452, sigma=6.508)","trueskill.Rating(mu=27.127, sigma=0.806)","trueskill.Rating(mu=25.000, sigma=8.333)"
2317479,172,71,1.3,3.4,1,0.756,0.244,"trueskill.Rating(mu=26.607, sigma=0.803)","trueskill.Rating(mu=18.461, sigma=5.635)","trueskill.Rating(mu=26.576, sigma=0.800)","trueskill.Rating(mu=20.452, sigma=6.508)"
2317481,172,558,1.72,2.0,2,0.46299999999999997,0.537,"trueskill.Rating(mu=27.251, sigma=0.808)","trueskill.Rating(mu=26.527, sigma=0.803)","trueskill.Rating(mu=27.170, sigma=0.809)","trueskill.Rating(mu=26.607, sigma=0.803)"
2317483,558,220,1.22,4.0,2,0.32599999999999996,0.674,"trueskill.Rating(mu=33.524, sigma=5.291)","trueskill.Rating(mu=27.210, sigma=0.811)","trueskill.Rating(mu=31.120, sigma=6.215)","trueskill.Rating(mu=27.251, sigma=0.808)"
2317484,172,450,1.5,2.5,1,0.661,0.33899999999999997,"trueskill.Rating(mu=26.575, sigma=0.805)","trueskill.Rating(mu=21.996, sigma=3.966)","trueskill.Rating(mu=26.527, sigma=0.803)","trueskill.Rating(mu=23.448, sigma=4.406)"
2317486,632,423,1.08,7.0,1,0.565,0.43500000000000005,"trueskill.Rating(mu=26.717, sigma=0.794)","trueskill.Rating(mu=20.273, sigma=6.470)","trueskill.Rating(mu=26.674, sigma=0.791)","trueskill.Rating(mu=25.000, sigma=8.333)"
2317491,203,632,3.4,1.3,1,0.606,0.394,"trueskill.Rating(mu=29.003, sigma=2.293)","trueskill.Rating(mu=26.654, sigma=0.795)","trueskill.Rating(mu=28.437, sigma=2.389)","trueskill.Rating(mu=26.717, sigma=0.794)"
2317490,632,300,1.06,8.0,2,0.753,0.247,"trueskill.Rating(mu=26.806, sigma=5.001)","trueskill.Rating(mu=26.561, sigma=0.797)","trueskill.Rating(mu=20.619, sigma=6.544)","trueskill.Rating(mu=26.654, sigma=0.795)"
2317493,19,632,2.1,1.66,2,0.5640000000000001,0.436,"trueskill.Rating(mu=26.656, sigma=0.796)","trueskill.Rating(mu=27.191, sigma=1.533)","trueskill.Rating(mu=26.561, sigma=0.797)","trueskill.Rating(mu=27.552, sigma=1.566)"
2316765,56,455,2.62,1.44,2,0.522,0.478,"trueskill.Rating(mu=26.643, sigma=0.798)","trueskill.Rating(mu=26.797, sigma=0.791)","trueskill.Rating(mu=26.553, sigma=0.798)","trueskill.Rating(mu=26.885, sigma=0.791)"
2316766,193,343,1.53,2.37,2,0.46199999999999997,0.538,"trueskill.Rating(mu=27.426, sigma=0.793)","trueskill.Rating(mu=26.705, sigma=0.787)","trueskill.Rating(mu=27.347, sigma=0.793)","trueskill.Rating(mu=26.782, sigma=0.787)"
2316767,363,211,2.2,1.61,2,0.49,0.51,"trueskill.Rating(mu=27.514, sigma=0.789)","trueskill.Rating(mu=27.191, sigma=0.844)","trueskill.Rating(mu=27.431, sigma=0.789)","trueskill.Rating(mu=27.285, sigma=0.846)"
2316769,455,211,1.72,2.0,2,0.44199999999999995,0.558,"trueskill.Rating(mu=27.588, sigma=0.790)","trueskill.Rating(mu=26.567, sigma=0.798)","trueskill.Rating(mu=27.514, sigma=0.789)","trueskill.Rating(mu=26.643, sigma=0.798)"
2317559,534,59,1.61,2.2,1,0.224,0.776,"trueskill.Rating(mu=25.079, sigma=3.354)","trueskill.Rating(mu=27.546, sigma=0.919)","trueskill.Rating(mu=22.350, sigma=3.803)","trueskill.Rating(mu=27.707, sigma=0.922)"
2316770,56,343,2.2,1.61,2,0.45799999999999996,0.542,"trueskill.Rating(mu=27.503, sigma=0.793)","trueskill.Rating(mu=26.720, sigma=0.791)","trueskill.Rating(mu=27.426, sigma=0.793)","trueskill.Rating(mu=26.797, sigma=0.791)"
2316768,193,363,1.44,2.62,2,0.46799999999999997,0.532,"trueskill.Rating(mu=27.281, sigma=0.843)","trueskill.Rating(mu=26.627, sigma=0.787)","trueskill.Rating(mu=27.191, sigma=0.844)","trueskill.Rating(mu=26.705, sigma=0.787)"
2317558,480,345,1.14,5.0,1,0.382,0.618,"trueskill.Rating(mu=27.968, sigma=0.913)","trueskill.Rating(mu=25.621, sigma=5.205)","trueskill.Rating(mu=27.875, sigma=0.913)","trueskill.Rating(mu=30.557, sigma=6.642)"
2316772,343,455,2.25,1.57,1,0.562,0.43799999999999994,"trueskill.Rating(mu=27.578, sigma=0.793)","trueskill.Rating(mu=26.492, sigma=0.798)","trueskill.Rating(mu=27.503, sigma=0.793)","trueskill.Rating(mu=26.567, sigma=0.798)"
2316773,211,193,2.25,1.57,1,0.564,0.43600000000000005,"trueskill.Rating(mu=27.661, sigma=0.790)","trueskill.Rating(mu=26.554, sigma=0.788)","trueskill.Rating(mu=27.588, sigma=0.790)","trueskill.Rating(mu=26.627, sigma=0.787)"
2316771,56,363,1.66,2.1,2,0.46299999999999997,0.537,"trueskill.Rating(mu=27.369, sigma=0.842)","trueskill.Rating(mu=26.642, sigma=0.791)","trueskill.Rating(mu=27.281, sigma=0.843)","trueskill.Rating(mu=26.720, sigma=0.791)"
2317565,450,632,2.75,1.4,2,0.257,0.743,"trueskill.Rating(mu=26.694, sigma=0.798)","trueskill.Rating(mu=21.040, sigma=3.668)","trueskill.Rating(mu=26.656, sigma=0.796)","trueskill.Rating(mu=21.996, sigma=3.966)"
2316774,343,363,2.0,1.72,2,0.514,0.486,"trueskill.Rating(mu=27.467, sigma=0.841)","trueskill.Rating(mu=27.491, sigma=0.793)","trueskill.Rating(mu=27.369, sigma=0.842)","trueskill.Rating(mu=27.578, sigma=0.793)"
2316776,56,211,1.53,2.37,2,0.43300000000000005,0.567,"trueskill.Rating(mu=27.734, sigma=0.790)","trueskill.Rating(mu=26.569, sigma=0.791)","trueskill.Rating(mu=27.661, sigma=0.790)","trueskill.Rating(mu=26.642, sigma=0.791)"
2316775,455,193,2.0,1.72,1,0.496,0.504,"trueskill.Rating(mu=26.578, sigma=0.797)","trueskill.Rating(mu=26.470, sigma=0.788)","trueskill.Rating(mu=26.492, sigma=0.798)","trueskill.Rating(mu=26.554, sigma=0.788)"
2316779,211,343,2.37,1.53,2,0.516,0.484,"trueskill.Rating(mu=27.578, sigma=0.793)","trueskill.Rating(mu=27.648, sigma=0.790)","trueskill.Rating(mu=27.491, sigma=0.793)","trueskill.Rating(mu=27.734, sigma=0.790)"
2316777,363,455,2.37,1.53,2,0.5589999999999999,0.441,"trueskill.Rating(mu=26.674, sigma=0.797)","trueskill.Rating(mu=27.360, sigma=0.839)","trueskill.Rating(mu=26.578, sigma=0.797)","trueskill.Rating(mu=27.467, sigma=0.841)"
2316778,56,193,2.2,1.61,1,0.507,0.493,"trueskill.Rating(mu=26.652, sigma=0.791)","trueskill.Rating(mu=26.388, sigma=0.788)","trueskill.Rating(mu=26.569, sigma=0.791)","trueskill.Rating(mu=26.470, sigma=0.788)"
2317567,172,480,1.72,2.0,2,0.40800000000000003,0.592,"trueskill.Rating(mu=28.060, sigma=0.911)","trueskill.Rating(mu=26.504, sigma=0.805)","trueskill.Rating(mu=27.968, sigma=0.913)","trueskill.Rating(mu=26.575, sigma=0.805)"
2317566,576,534,2.62,1.44,2,0.854,0.146,"trueskill.Rating(mu=27.141, sigma=3.140)","trueskill.Rating(mu=29.098, sigma=4.368)","trueskill.Rating(mu=25.079, sigma=3.354)","trueskill.Rating(mu=34.094, sigma=5.221)"
2317572,19,632,2.0,1.72,2,0.532,0.468,"trueskill.Rating(mu=26.784, sigma=0.798)","trueskill.Rating(mu=26.865, sigma=1.504)","trueskill.Rating(mu=26.694, sigma=0.798)","trueskill.Rating(mu=27.191, sigma=1.533)"
2316782,56,455,1.83,1.83,2,0.499,0.501,"trueskill.Rating(mu=26.759, sigma=0.797)","trueskill.Rating(mu=26.568, sigma=0.791)","trueskill.Rating(mu=26.674, sigma=0.797)","trueskill.Rating(mu=26.652, sigma=0.791)"
2317592,480,213,1.5,2.5,2,0.567,0.433,"trueskill.Rating(mu=27.144, sigma=0.811)","trueskill.Rating(mu=27.934, sigma=0.907)","trueskill.Rating(mu=27.043, sigma=0.812)","trueskill.Rating(mu=28.060, sigma=0.911)"
2317593,534,632,2.5,1.5,1,0.521,0.479,"trueskill.Rating(mu=28.262, sigma=2.919)","trueskill.Rating(mu=26.710, sigma=0.799)","trueskill.Rating(mu=27.141, sigma=3.140)","trueskill.Rating(mu=26.784, sigma=0.798)"
2317599,480,632,1.83,1.83,1,0.581,0.41900000000000004,"trueskill.Rating(mu=28.027, sigma=0.905)","trueskill.Rating(mu=26.638, sigma=0.799)","trueskill.Rating(mu=27.934, sigma=0.907)","trueskill.Rating(mu=26.710, sigma=0.799)"
2317597,213,534,2.2,1.61,2,0.43300000000000005,0.567,"trueskill.Rating(mu=29.155, sigma=2.745)","trueskill.Rating(mu=27.074, sigma=0.812)","trueskill.Rating(mu=28.262, sigma=2.919)","trueskill.Rating(mu=27.144, sigma=0.811)"
2317673,203,19,3.75,1.25,2,0.629,0.371,"trueskill.Rating(mu=27.220, sigma=1.477)","trueskill.Rating(mu=28.178, sigma=2.192)","trueskill.Rating(mu=26.865, sigma=1.504)","trueskill.Rating(mu=29.003, sigma=2.293)"
2317605,19,547,1.4,2.75,1,0.585,0.41500000000000004,"trueskill.Rating(mu=27.361, sigma=1.471)","trueskill.Rating(mu=20.514, sigma=6.544)","trueskill.Rating(mu=27.220, sigma=1.477)","trueskill.Rating(mu=25.000, sigma=8.333)"
2317623,218,443,1.16,4.5,1,0.845,0.15500000000000003,"trueskill.Rating(mu=25.879, sigma=0.831)","trueskill.Rating(mu=16.594, sigma=4.998)","trueskill.Rating(mu=25.854, sigma=0.829)","trueskill.Rating(mu=17.640, sigma=5.478)"
